noticeIdentifier,noticeVersion,organisationName,organisationIdentifier,organisationCity,organisationPostCode,organisationCountrySubdivision,organisationCountryCode,organisationInternetAddress,organisationNaturalPerson,organisationRole,buyerProfileURL,buyerLegalType,buyerContractingEntity,winnerSize,winnerOwnerNationality,winnerListed
d54ec781-962f-409c-a82b-f09e4e169ca3,01,Rosstäuscher GmbH,DE20 666 2936,Diez,65582,DEB1A,DEU,http://rosstaeuscher-diez.de,,tenderer,,,,medium,DEU,False
232a86f2-44bc-4701-b740-2c7275873a1f,01,Bezirksamt Reinickendorf von Berlin,DE813615006,Berlin,13437,DE300,DEU,,,buyer,,kommun-beh,,,,
232a86f2-44bc-4701-b740-2c7275873a1f,01,Vergabekammer des Landes Berlin,11-1300000V00-74,Berlin,10825,DE300,DEU,https://www.berlin.de/sen/wirtschaft/wirtschaftsrecht/vergabekammer/,,reviewer,,,,,,
232a86f2-44bc-4701-b740-2c7275873a1f,01,Grünblick Garten- und Landschaftsbau GmbH,DE326278607,Berlin,12099,DE300,DEU,,,winner,,,,small,DEU,
232a86f2-44bc-4701-b740-2c7275873a1f,01,Weiß-Grün Garten- und Landschaftsbau Inh. Güler Erdogan e.K.,DE218215558,Berlin,10999,DE300,DEU,,,winner,,,,small,DEU,
232a86f2-44bc-4701-b740-2c7275873a1f,01,Schneebär Winterdienst & Straßenreinigung e.K.,DE 196560944,Berlin,13509,DE300,DEU,,,winner,,,,small,DEU,
232a86f2-44bc-4701-b740-2c7275873a1f,01,Dienstleistungen Schuhmann GmbH,DE 293912945,Berlin,10969,DE300,DEU,,,winner,,,,small,DEU,
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,"Amt für Recht, Vergabe und Versicherungen",07999,Köln,50679,DEA23,DEU,https://www.stadt-koeln.de,,buyer,https://www.stadt-koeln.de,kommun-beh,,,,
f97fbca6-d36d-409a-8a03-ef03a38df3de,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
57ece606-117a-426d-a888-4af660b56f3e,01,Gebäudemanagementbetrieb der Landeshauptstadt Saarbrücken - GMS,10041100-6030000001-85,Saarbrücken,66111,DEC01,DEU,https://www.gms.saarbruecken.de,,buyer,https://www.gms.saarbruecken.de,kommun-beh,,,,
57ece606-117a-426d-a888-4af660b56f3e,01,Vergabekammern des Saarlandes,10000000-00108010000001-47,Saarbrücken,66119,DEC01,DEU,https://www.saarland.de/mwide/DE/themen-aufgaben/weitere_aufgaben/vergabekammern/vergabekammern,,reviewer,,,,,,
57ece606-117a-426d-a888-4af660b56f3e,01,Vergabekammern des Saarlandes,10000000-00108010000001-47,Saarbrücken,66119,DEC01,DEU,https://www.saarland.de/mwide/DE/themen-aufgaben/weitere_aufgaben/vergabekammern/vergabekammern,,,,,,,,
57ece606-117a-426d-a888-4af660b56f3e,01,i4e GmbH,DE252273271,Lebach,66822,DEC04,DEU,,,tenderer,,,,small,,False
2084d52a-b36f-405e-9d0f-155d89d95f94,01,Stadt Offenbach am Main,06413000,Offenbach am Main,63065,DE713,DEU,https://www.offenbach.de,,buyer,www.offenbach.de,kommun-beh,,,,
2084d52a-b36f-405e-9d0f-155d89d95f94,01,Vergabekammer des Landes Hessen / Regierungspräsidium Darmstadt,1,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
04867f6b-9686-4e52-a263-3c1b27c0f00a,01,Klinikum Esslingen GmbH,14505,Esslingen,73730,DE113,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,pub-undert,,,,
04867f6b-9686-4e52-a263-3c1b27c0f00a,01,Vergabekammer des Landes Baden-Württemberg bei dem Regierungspräsidium Karlsruhe,894ec8e9-8349-4075-af81-6340f8930035,Karlsruhe,76131,DE122,DEU,,,reviewer,,,,,,
04867f6b-9686-4e52-a263-3c1b27c0f00a,01,Bodensee Beratung BI GmbH,f431c82c-a122-48b5-bf59-a99d1e1b6e21,Frankfurt am Main,60598,DE712,DEU,https://www.deutsche-evergabe.de,,,,,,,,
cb625fd4-998b-4104-9f7e-0c2c66a7c16d,01,Bundesinstitut für Berufsbildung (BIBB),992-05932-30,Bonn,53113,DEA22,DEU,,,buyer,,org-sub,,,,
cb625fd4-998b-4104-9f7e-0c2c66a7c16d,01,Vergabekammer des Bundes beim Bundeskartellamt,0228 9499-0,Bonn,53123,DEA22,DEU,,,reviewer,,,,,,
cb4cb836-775d-4166-864b-3717c808efc8,01,Klinikum Nürnberg,8783,Nürnberg,90419,DE254,DEU,https://www.klinikum-nuernberg.de/,,buyer,https://www.deutsche-evergabe.de,pub-undert,,,,
cb4cb836-775d-4166-864b-3717c808efc8,01,Vergabekammer Nordbayern,f0366e77-66b8-4ba5-9bbd-33e6584f7124,Ansbach,91511,DE251,DEU,,,reviewer,,,,,,
9217b00b-6110-4ee9-abd6-26cc9165de60,01,Rettungsdienst des Landkreises Elbe-Elster,12-12992262153879-70,Herzberg/Elster,04916,DE407,DEU,,,buyer,,kommun-beh,,,,
9217b00b-6110-4ee9-abd6-26cc9165de60,01,Vergabekammer des Landes Brandenburg,12-12992262153879-70,Potsdam,14473,DE404,DEU,,,reviewer,,,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Die Autobahn GmbH des Bundes - NL Nordost,USt-ID DE329214156,Hohen Neuendorf OT Stolpe,16540,DE40A,DEU,https://www.autobahn.de,,buyer,https://vergabe.autobahn.de,pub-undert,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Bundeskartellamt - Vergabekammern des Bundes,N.N.,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/DE/Vergaberecht/vergaberecht_node.html,,reviewer,,,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Die Autobahn GmbH des Bundes,USt.-ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,,,,,,,
f44ac8af-3eef-4a35-9414-dfa76e528ad8,01,Die Autobahn GmbH des Bundes,USt. ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,mediator,,,,,,
1f83280b-0311-4e2f-a22c-6d2457cfbcee,01,BIG Städtebau GmbH als treuhänderische Sanierungsträgerin der Stadt Itzehoe im Auftrag der Stadt Itzehoe,DE 322 837 421,Hamburg,20354,DE600,DEU,https://www.big-bau.de,,buyer,,pub-undert-ra,,,,
1f83280b-0311-4e2f-a22c-6d2457cfbcee,01,"Vergabekammer Schleswig-Holstein beim Ministerium für Wirtschaft, Verkehr, Arbeit, Technologie und Tourismus",keine Angabe,Kiel,24105,DEF02,DEU,https://www.schleswig-holstein.de/DE/Themen/V/vergabekammer.html,,reviewer,,,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Stadtverwaltung Neckarsulm,00003731,Neckarsulm,74172,DE118,DEU,https://www.neckarsulm.de,,buyer,https://www.vergabe24.de,kommun-beh,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Vergabekammer Baden-Württemberg,08-A9866-40,Karlsruhe,76131,DE122,DEU,https://rpk.baden-wuerttemberg.de,,reviewer,,,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Stadtverwaltung Neckarsulm,0 0 0 0 3 7 3 1,Neckarsulm,74172,DE118,DEU,https://www.neckarsulm.de,,,,,,,,
fab52f0b-58ae-47ed-bbbc-1d3829b47040,01,Vergabekammer Baden-Württemberg,0 8 - A 9 8 6 6 - 4 0,Karlsruhe,76131,DE122,DEU,https://www.rpk.baden-wuerttemberg.de,,mediator,,,,,,
88b94f05-7399-428a-bda2-74ab08ab3d07,01,"Land Rheinland Pfalz, vertreten durch den Landesbetrieb Daten und Information Rheinland-Pfalz (LDI)",DEB35,Mainz,55118,DEB35,DEU,https://www.ldi.rlp.de,,buyer,,koerp-oer-land,,,,
88b94f05-7399-428a-bda2-74ab08ab3d07,01,Landesbetrieb Daten und Information Rheinland-Pfalz (LDI),DEB35,Mainz,55118,DEB35,DEU,https://www.ldi.rlp.de,,,,,,,,
88b94f05-7399-428a-bda2-74ab08ab3d07,01,"Vergabekammern Rheinland-Pfalz beim Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau",DEB35,Mainz,55116,DEB35,DEU,https://mwvlw.rlp.de/de/ministerium/zugeordnete-institutionen/vergabekammer/,,reviewer,,,,,,
b34d0781-ea79-41ab-9907-370f83e79047,01,SBH | Schulbau Hamburg,62f0f0af-9431-411a-8f96-be7b21daafb8,Hamburg,20355,DE600,DEU,https://schulbau.hamburg,,buyer,https://schulbau.hamburg,omu-lbeh,,,,
b34d0781-ea79-41ab-9907-370f83e79047,01,Vergabekammer bei der Behörde für Stadtentwicklung und Wohnen,19a7d79f-4d82-4e82-ae5c-6ee7ea5df0b5,Hamburg,21109,DE600,DEU,https://www.hamburg.de/behoerdenfinder/info/11725154/,,reviewer,,,,,,
b34d0781-ea79-41ab-9907-370f83e79047,01,SBH | Schulbau Hamburg,85b322a2-fc67-45d7-b38d-202dd3dddec4,Hamburg,20355,DE600,DEU,https://schulbau.hamburg,,,,,,,,
29c7ca20-b67c-40b2-87ac-9686db66acaa,01,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung",991-19518-88,Koblenz,56073,DEB11,DEU,http://www.evergabe-online.de/,,buyer,,omu-bbeh,,,,
29c7ca20-b67c-40b2-87ac-9686db66acaa,01,Bundeskartellamt,991-02380-92,Bonn,53123,DEA22,DEU,,,reviewer,,,,,,
29c7ca20-b67c-40b2-87ac-9686db66acaa,01,Bonner Eisenwaren Großhandel Wilhelm Nonnen,DE122117996,Bonn,53119,DEA22,DEU,,,tenderer,,,,small,,False
ff2ff8ed-94f5-47d4-9a40-d6363f5f5c5e,01,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",233121477,Dresden,01129,DED21,DEU,https://www.sib.sachsen.de,,buyer,https://www.sachsen-vergabe.de,omu-lbeh,,,,
ff2ff8ed-94f5-47d4-9a40-d6363f5f5c5e,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,keine Angaben,Leipzig,04107,DED51,DEU,,,reviewer,,,,,,
1622ff00-ae42-4b30-b534-ad41942e1e65,01,EDG Entsorgung Dortmund GmbH,DE246985399,Dortmund,44147,DEA52,DEU,,,buyer,,pub-undert,,,,
1622ff00-ae42-4b30-b534-ad41942e1e65,01,Wolter Hoppenberg Rechtsanwälte Partnerschaft mbB,DE 125 233 481,Hamm,59065,DEA54,DEU,https://www.wolter-hoppenberg.de,,serv-prov,,,,,,
1622ff00-ae42-4b30-b534-ad41942e1e65,01,Vergabekammer Westfalen,DE 164 242 157,Münster,48147,DEA33,DEU,,,reviewer,,,,,,
ca39dcd9-6735-4eeb-a7ec-a3d84ce6d3d3,01,AOK NordWest - Die Gesundheitskasse.,DE 124159739,Hagen,58079,DEA53,DEU,https://www.aok.de/pk/nordwest/,,buyer,https://www.aok.de/fk/nordwest/tools/weitere-inhalte/ausschreibungen/,koerp-oer-land,,,,
ca39dcd9-6735-4eeb-a7ec-a3d84ce6d3d3,01,Vergabekammern des Bundes,t:022894990,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
f0c5d53b-9cb6-47fe-9daf-310dfde71f38,01,DEGES Deutsche Einheit Fernstraßenplanungs- und -bau GmbH,999999,Berlin,10117,DE300,DEU,https://www.deges.de,,buyer,https://vergabe.deges.de,pub-undert,,,,
f0c5d53b-9cb6-47fe-9daf-310dfde71f38,01,Vergabekammern des Bundes,'---,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
f0c5d53b-9cb6-47fe-9daf-310dfde71f38,01,DEGES - Abt. R5,999999,Berlin,10117,DE300,DEU,,,,,,,,,
f0c5d53b-9cb6-47fe-9daf-310dfde71f38,01,Leuchtmann Ingenieurgesellschaft mbH,DE343217255,Haselünne,49740,DE949,DEU,,,tenderer,,,,micro,,False
71ed154a-f1b0-4a9f-99e4-3f8e18f561af,01,Bundesamt für Sicherheit in der Informationstechnik,991-07335-68,Bonn,53133,DEA22,DEU,https://www.bsi.bund.de,,buyer,,omu-bbeh-niedrig,,,,
71ed154a-f1b0-4a9f-99e4-3f8e18f561af,01,Vergabekammer des Bundes beim Bundeskartellamt,t0222894990,Bonn,53123,DEA22,DEU,http://www.bundeskartellamt.de,,reviewer,,,,,,
5b6d92e9-a4ab-4d47-90c0-342cc5774de2,01,"LH München - Abfallwirtschaftsbetrieb München, vertreten durch MRG Münchner Raumentwicklungsgesellschaft GmbH",USt-IdNr. DE 129524000,München,81829,DE212,DEU,https://www.mrg-gmbh.de,,buyer,https://www.staatsanzeiger-eservices.de,pub-undert-ra,,,,
5b6d92e9-a4ab-4d47-90c0-342cc5774de2,01,Regierung von Oberbayern - Vergabekammer Südbayern,09-0318006-60,München,80534,DE212,DEU,https://www.regierung.oberbayern.bayern.de,,reviewer,,,,,,
5b6d92e9-a4ab-4d47-90c0-342cc5774de2,01,Rixner Brochier Gebäudetechnik GmbH,USt-IdNr. DE179355214,Holzkirchen,83607,DE21F,DEU,https://www.rixner-brochier.de,,tenderer,,,,medium,,
aac2dd05-c839-4c68-baeb-784225a7c0be,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
aac2dd05-c839-4c68-baeb-784225a7c0be,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
aac2dd05-c839-4c68-baeb-784225a7c0be,01,DB Bahnbau Gruppe GmbH,7556ea6e-881d-4711-bbf4-31319620cd31,Berlin,12489,DE300,DEU,,,tenderer,,,,,,
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,Stadt Chemnitz,DE 140857852,Chemnitz,09111,DED41,DEU,https://www.chemnitz.de,,buyer,,kommun-beh,,,,
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,"1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen, DS Leipzig",DE 287064009,Leipzig,04107,DED51,DEU,http://www.lds.sachsen.de,,reviewer,,,,,,
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,Fortuna GmbH,DE132948464,Hof,95032,DE244,DEU,,,tenderer,,,,large,,False
56123ce9-7570-44f8-898c-ccbf61ddfdba,01,TIP-TOP Dienstleistungen GmbH,DE140855822,Zwickau,08060,DED45,DEU,,,tenderer,,,,large,,False
a4cd7a04-bb82-447d-80ff-207898189a11,01,"KKH Kaufmännische Krankenkasse, vertreten durch VEA Beratungs-GmbH",DE 811554035,Hannover,30625,DE929,DEU,https://www.kkh.de/,,buyer,https://www.vea-ausschreibungen.de/,pub-undert-cga,,,,
a4cd7a04-bb82-447d-80ff-207898189a11,01,Vergabekammern des Bundes,t:022894990,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/SharedDocs/Kontaktdaten/DE/Vergabekammern.html,,reviewer,,,,,,
a4cd7a04-bb82-447d-80ff-207898189a11,01,enercity AG,DE 811116141,Hannover,30169,DE929,DEU,,,tenderer,,,,large,,False
b9aa34b4-b93b-4a35-a684-baa083456b4c,01,Wetteraukreis - Zentrale Vergabestelle,06440000-1200-56,Friedberg,61169,DE71E,DEU,https://www.wetteraukreis.de,,buyer,,kommun-beh,,,,
b9aa34b4-b93b-4a35-a684-baa083456b4c,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,t:06151126603,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,Große Kreisstadt Leimen,13528,Leimen,69181,DE128,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,kommun-beh,,,,
50a582d8-d1af-4637-9eb5-ca6378a99bb9,01,Vergabekammer Baden-Württemberg beim Regierungspräsidium Karlsruhe,cb6f04b1-d089-4935-b147-d56e4aff79eb,Karlsruhe,76131,DE122,DEU,,,reviewer,,,,,,
3ee3ffd5-8ec5-4510-b21e-a9c074591fec,01,Landratsamt Main-Tauber-Kreis,00,Tauberbischofsheim,97941,DE11B,DEU,https://www.main-tauber-kreis.de,,buyer,https://www.vergabe24.de,kommun-beh,,,,
3ee3ffd5-8ec5-4510-b21e-a9c074591fec,01,Vergabekammer Baden-Württemberg Regierungspräsidium Karlsruhe,0725642,Karlsruhe,76137,DE122,DEU,,,reviewer,,,,,,
a5670d06-f5c1-44a2-b02e-d00fe844880e,01,Landkreis Freising,DE281392653,Freising,85356,DE21B,DEU,https://www.kreis-fs.de,,buyer,,kommun-beh,,,,
a5670d06-f5c1-44a2-b02e-d00fe844880e,01,Regierung von Oberbayern,DE 811335517,München,80534,DE212,DEU,https://www.regierung.oberbayern.bayern.de/ueber_uns/zentralezustaendigkeiten/vergabekammer-suedbayern/index.html,,reviewer,,,,,,
a5111cb1-0261-42d7-98a0-a1b063e9b896,01,Gemeinde Rüdersdorf bei Berlin,12-12992262159511-52,Rüdersdorf bei Berlin,15562,DE409,DEU,,,buyer,,kommun-beh,,,,
a5111cb1-0261-42d7-98a0-a1b063e9b896,01,Gemeinde Rüdersdorf bei Berlin,12-12992262159511-52,Rüdersdorf bei Berlin,15562,DE409,DEU,,,,,,,,,
a5111cb1-0261-42d7-98a0-a1b063e9b896,01,Vergabekammer des Landes Brandenburg beim Ministerium für Wirtschaft,12-121096894457006-49,Potsdam,14473,DE404,DEU,,,reviewer,,,,,,
3747dc6f-9c33-4dc6-83af-6504813c09b1,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
3747dc6f-9c33-4dc6-83af-6504813c09b1,01,DB Energie GmbH (Bukr 31),03af3a2e-a9dd-4756-b820-80941b7f8603,Frankfurt Main,60326,DE712,DEU,http://www.deutschebahn.com/bieterportal,,buyer,,,,,,
3747dc6f-9c33-4dc6-83af-6504813c09b1,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
3747dc6f-9c33-4dc6-83af-6504813c09b1,01,Rail Power Systems GmbH,3ebbc0b3-9dc6-4136-92a0-b69cfb4ae03d,München,81373,DE212,DEU,,,winner,,,,,,
3446a559-15f9-491b-8476-6d32e4154c93,01,EWN Entsorgungswerk für Nuklearanlagen GmbH,19b3be90-12e8-4654-a09c-4d9332a460ea,Rubenow,17509,DE80N,DEU,https://www.ewn-gmbh.de,,buyer,https://portal.deutsche-evergabe.de,pub-undert-cga,,,,
3446a559-15f9-491b-8476-6d32e4154c93,01,Landgericht Stralsund,c4a925b3-b489-49e9-9c62-9847b3fe8fa0,Stralsund,18439,DE80L,DEU,,,reviewer,,,,,,
3446a559-15f9-491b-8476-6d32e4154c93,01,EWN Entsorgungswerk für Nuklearanlagen GmbH,ee183970-975a-43ea-8c4d-e278f22bea3e,Rubenow,17509,DE80N,DEU,,,,,,,,,
3446a559-15f9-491b-8476-6d32e4154c93,01,Thermo Fisher Scientific Messtechnik GmbH,9f05dcb5-b62a-4fa8-a0e8-f724d5e56950,Erlangen,91056,DE252,DEU,,,tenderer,,,,large,,False
3090317f-1aac-40b4-8d54-b45d4f559a78,01,Gemeinde Halfing,09187139-halfing01-50,Halfing,83128,DE21K,DEU,https://www.halfing.de,,buyer,,kommun-beh,,,,
1e8e8e86-5c2f-497f-9865-460e2e1cb375,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
1e8e8e86-5c2f-497f-9865-460e2e1cb375,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
1e8e8e86-5c2f-497f-9865-460e2e1cb375,01,EUROPTEN Deutschland GmbH,a93ed4ae-82e4-4d13-9539-31254dcb6eda,Berlin,12681,DE300,DEU,,,tenderer,,,,,,
a00511c6-9a64-4118-811c-0f238982651a,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
a00511c6-9a64-4118-811c-0f238982651a,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
a00511c6-9a64-4118-811c-0f238982651a,01,ZECH Bau SE,6b59fcf1-b6b2-481f-9468-bb8e377e4b35,Bremen,28217,DE501,DEU,,,tenderer,,,,,,
381fc019-557a-4388-a9a4-a8e7afcb1741,01,Große Kreisstadt Überlingen,08435059-A5634-89,Überlingen,88662,DE147,DEU,,,buyer,,kommun-beh,,,,
381fc019-557a-4388-a9a4-a8e7afcb1741,01,"Vergabekammer Baden-Württemberg, Regierungspräsidium Karlsruhe",08-A9866-40,Karlsruhe,76137,DE123,DEU,https://rp.baden-wuerttemberg.de/rpk/Abt1/Ref15/Seiten/default.aspx,,,,,,,,
381fc019-557a-4388-a9a4-a8e7afcb1741,01,"Vergabekammer Baden-Württemberg, Regierungspräsidium Karlsruhe",008-A9866-40,Karlsruhe,76137,DE123,DEU,https://rp.baden-wuerttemberg.de/rpk/Abt1/Ref15/Seiten/default.aspx,,reviewer,,,,,,
381fc019-557a-4388-a9a4-a8e7afcb1741,01,KIENLE Beratende Ingenieure GmbH,AG Ulm 721986,Ostrach,88356,DE149,DEU,http://www.kienle-ingenieure.de,,tenderer,,,,medium,DEU,False
fad97142-b443-4bd9-b7aa-c486345187b3,01,Landesamt für Steuern und Finanzen (ZeBS),14-0404012LSF26-45,Chemnitz,09111,DED41,DEU,https://www.lsf.sachsen.de/,,buyer,,omu-lbeh,,,,
fad97142-b443-4bd9-b7aa-c486345187b3,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,t:03419773800,Leipzig,04107,DED51,DEU,https://www.lds.sachsen.de/index.asp?ID=4421&art_param=363,,reviewer,,,,,,
fad97142-b443-4bd9-b7aa-c486345187b3,01,1. Vergabekammer des Freistaates Sachsen bei der Landesdirektion Sachsen,t:03419773800,Leipzig,04107,DED51,DEU,https://www.lds.sachsen.de/index.asp?ID=4421&art_param=363,,,,,,,,
fad97142-b443-4bd9-b7aa-c486345187b3,01,Media Logistik GmbH,DE140296345,Dresden,01157,DED21,DEU,,,tenderer,,,,medium,,False
db18829c-a80e-45d8-bacf-cf1745f3b6d5,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
db18829c-a80e-45d8-bacf-cf1745f3b6d5,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
db18829c-a80e-45d8-bacf-cf1745f3b6d5,01,LEONHARD WEISS GmbH & Co. KG,9a9357bc-0f79-4735-bae8-7cd270aebe9e,Göppingen,73037,DE114,DEU,,,tenderer,,,,,,
a19b0eb5-b850-4dc3-b4db-d7ec9049bb26,01,"Landkreis Unterallgäu, Abteilung Hochbau",5296,Mindelheim,87719,DE27C,DEU,https://www.unterallgaeu.de/,,buyer,https://www.deutsche-evergabe.de,koerp-oer-kommun,,,,
a19b0eb5-b850-4dc3-b4db-d7ec9049bb26,01,"Regierung von Oberbayern,  Vergabekammer Südbayern",f70ad9f5-8404-46c2-a70e-7a70dd7c8607,München,80534,DE212,DEU,,,reviewer,,,,,,
a19b0eb5-b850-4dc3-b4db-d7ec9049bb26,01,Meixner-Partner  Projektentwicklung Projektsteuerung GmbH,6527e868-0cc8-41ce-84ab-f3e31113efc2,Augsburg,86199,DE271,DEU,https://www.meixner-partner.de/,,,,,,,,
e4d3e324-99ba-4975-82a6-24cd59e5aec6,01,Stadt Sandersdorf-Brehna,15082340-0000-87,Sandersdorf-Brehna,06792,DEE05,DEU,http://www.sandersdorf-brehna.de,,buyer,,kommun-beh,,,,
e4d3e324-99ba-4975-82a6-24cd59e5aec6,01,Stadt Sandersdorf-Brehna,t:03455141536,Stadt Sandersdorf-Brehna,06792,DEE02,DEU,https://lvwa.sachsen-anhalt.de/das-lvwa/wirtschaft-bauwesen-verkehr/wirtschaft/vergabekammern/1-und-2-vergabekammer,,reviewer,,,,,,
8176dc60-b619-471e-9097-2d25509222c4,01,Landkreis Havelland - Der Landrat -,DE 138631011,Rathenow,14712,DE408,DEU,,,buyer,,kommun-beh,,,,
8176dc60-b619-471e-9097-2d25509222c4,01,"Vergabekammer des Landes Brandenburg beim Ministerium für Wirtschaft, Arbeit und Energie (MWAE)",t:03318661719,Potsdam,14473,DE404,DEU,https://mwae.brandenburg.de,,reviewer,,,,,,
51971ae6-9e49-4e37-ae18-5812dd49561d,01,Ministerium für Finanzen und Digitalisierung Mecklenburg-Vorpommern,13-L45012000000-38,Schwerin,19053,DE804,DEU,https://www.sbl-mv.de,,serv-prov,,,,,,
51971ae6-9e49-4e37-ae18-5812dd49561d,01,Bundeskartellamt Deutschland,991-02380-92,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de,,reviewer,,,,,,
51971ae6-9e49-4e37-ae18-5812dd49561d,01,"Staatliches Bau- und Liegenschaftsamt Rostock, die Bundesrepublik Deutschland vertretend",13-L45210001000-12,Rostock,18055,DE803,DEU,https://sbl-mv.de,,buyer,https://www.meinauftrag.rib.de,omu-lbeh,,,,
51971ae6-9e49-4e37-ae18-5812dd49561d,01,"HDFB Hoch-, Dach- und Fassadenbau GmbH",DE325360136,Kemnitz,17509,DE80N,DEU,,,winner,,,,medium,DEU,
54760ccf-db92-421d-bbc0-d3a3052c6575,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
54760ccf-db92-421d-bbc0-d3a3052c6575,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
54760ccf-db92-421d-bbc0-d3a3052c6575,01,EUROPTEN Deutschland GmbH,a93ed4ae-82e4-4d13-9539-31254dcb6eda,Berlin,12681,DE300,DEU,,,tenderer,,,,,,
a9c762b8-ce8e-4981-b4e8-ee9246ced7f2,01,ÜSTRA Hannoversche Verkehrsbetriebe Aktiengesellschaft,d5386dd4-2b60-4a22-a2ae-8e0533be73e2,Hannover,30159,DE929,DEU,https://www.uestra.de,,buyer,,,,,,
a9c762b8-ce8e-4981-b4e8-ee9246ced7f2,01,Vergabekammer Niedersachsen,ab29975f-03f0-467d-a07c-5c508e14463a,Lüneburg,21339,DE935,DEU,https://www.mw.niedersachsen.de/startseite/themen/aufsicht_und_recht/vergabekammer/vergabekammer-niedersachsen-144803.html,,reviewer,,,,,,
f51cf9c9-f534-4b55-b11e-79c7e00fc1b2,01,Flughafen Stuttgart Energie GmbH,DE 263400539,Stuttgart,70629,DE113,DEU,,,buyer,,,,,,
f51cf9c9-f534-4b55-b11e-79c7e00fc1b2,01,Baden Airpark GmbH,DE 213372717,Rheinmünster,77836,DE124,DEU,,,buyer,,,,,,
